flight_number,timestamp,longitude,latitude,altitude_baro,track_angle,on_ground,origin,destination,ground_speed
RPA4385,7/1/2026 4:06:07 PM,-73.96376900,40.51892800,6675,203.33000180,F,JFK,IND,277.7
DAL336,7/1/2026 4:06:07 PM,-73.75328100,40.64727300,75,210.35000610,F,DEN,JFK,128.6
RPA4385,7/1/2026 4:06:07 PM,-73.96417200,40.51826500,6700,203.33000180,F,JFK,IND,277.7
RPA4385,7/1/2026 4:06:08 PM,-73.96464300,40.51748500,6725,203.33000180,F,JFK,IND,277.7
RPA4385,7/1/2026 4:06:08 PM,-73.96495500,40.51692600,6750,203.33000180,F,JFK,IND,277.7
RPA4385,7/1/2026 4:06:09 PM,-73.96527100,40.51629600,6775,203.33000180,F,JFK,IND,277.7
RPA4385,7/1/2026 4:06:09 PM,-73.96557600,40.51583900,6775,203.33000180,F,JFK,IND,277.7
EJA948,7/1/2026 4:06:09 PM,-73.77974800,40.63329500,-50,258.75000000,T,ACK,JFK,11.8
RPA4385,7/1/2026 4:06:10 PM,-73.96595300,40.51506400,6800,203.33000180,F,JFK,IND,277.7
DAL47,7/1/2026 4:06:10 PM,-73.71887200,40.69129900,950,211.10000610,F,AMS,JFK,141.3
RPA4385,7/1/2026 4:06:10 PM,-73.96626600,40.51459900,6825,203.33000180,F,JFK,IND,277.7
RPA4385,7/1/2026 4:06:11 PM,-73.96667500,40.51387000,6850,203.25000000,F,JFK,IND,278.6
RPA4385,7/1/2026 4:06:11 PM,-73.96691900,40.51341200,6875,203.25000000,F,JFK,IND,278.6
RPA4385,7/1/2026 4:06:12 PM,-73.96722400,40.51281700,6900,203.25000000,F,JFK,IND,278.6
RPA4385,7/1/2026 4:06:12 PM,-73.96763900,40.51213200,6925,203.25000000,F,JFK,IND,278.6
RPA4385,7/1/2026 4:06:13 PM,-73.96801800,40.51144400,6950,203.25000000,F,JFK,IND,278.6
RPA4385,7/1/2026 4:06:14 PM,-73.96838800,40.51078100,6975,203.25000000,F,JFK,IND,278.6
RPA4385,7/1/2026 4:06:14 PM,-73.96870000,40.51022300,6975,203.25000000,F,JFK,IND,278.6
RPA4385,7/1/2026 4:06:15 PM,-73.96905500,40.50956700,7000,203.25000000,F,JFK,IND,278.6
RPA4385,7/1/2026 4:06:15 PM,-73.96936000,40.50910900,7025,203.25000000,F,JFK,IND,278.6
DAL47,7/1/2026 4:06:15 PM,-73.72106900,40.68855300,900,211.17999270,F,AMS,JFK,139.1
EJA948,7/1/2026 4:06:15 PM,-73.78015100,40.63328900,-50,272.80999760,T,ACK,JFK,12.8
RPA4385,7/1/2026 4:06:15 PM,-73.96966600,40.50856000,7050,203.25000000,F,JFK,IND,278.6
RPA4385,7/1/2026 4:06:16 PM,-73.96991000,40.50810200,7075,203.16999820,F,JFK,IND,279.6
RPA4385,7/1/2026 4:06:17 PM,-73.97032300,40.50733700,7100,203.16999820,F,JFK,IND,279.6
RPA4385,7/1/2026 4:06:17 PM,-73.97063500,40.50682500,7125,203.16999820,F,JFK,IND,279.6
RPA4385,7/1/2026 4:06:17 PM,-73.97082200,40.50645200,7150,203.16999820,F,JFK,IND,279.6
RPA4385,7/1/2026 4:06:18 PM,-73.97131300,40.50563000,7175,203.36000060,F,JFK,IND,279.9
RPA4385,7/1/2026 4:06:18 PM,-73.97163400,40.50500900,7175,203.36000060,F,JFK,IND,279.9
RPA4385,7/1/2026 4:06:19 PM,-73.97210700,40.50425700,7200,203.36000060,F,JFK,IND,279.9
RPA4385,7/1/2026 4:06:20 PM,-73.97265600,40.50320400,7250,203.36000060,F,JFK,IND,279.9
EJA948,7/1/2026 4:06:20 PM,-73.78052800,40.63334200,-50,284.05999760,T,ACK,JFK,13.8
DAL47,7/1/2026 4:06:20 PM,-73.72331800,40.68563200,825,210.82000730,F,AMS,JFK,138.6
RPA4385,7/1/2026 4:06:20 PM,-73.97235100,40.50379900,7225,203.36000060,F,JFK,IND,279.9
RPA4385,7/1/2026 4:06:21 PM,-73.97307000,40.50254200,7275,203.36000060,F,JFK,IND,279.9
RPA4385,7/1/2026 4:06:21 PM,-73.97338200,40.50198300,7300,203.36000060,F,JFK,IND,279.9
RPA4385,7/1/2026 4:06:22 PM,-73.97375500,40.50132800,7325,203.27999880,F,JFK,IND,280.9
RPA4385,7/1/2026 4:06:22 PM,-73.97399900,40.50082400,7325,203.27999880,F,JFK,IND,280.9
RPA4385,7/1/2026 4:06:22 PM,-73.97430400,40.50036600,7350,203.27999880,F,JFK,IND,280.9
RPA4385,7/1/2026 4:06:23 PM,-73.97469300,40.49960900,7375,203.27999880,F,JFK,IND,280.9
RPA4385,7/1/2026 4:06:24 PM,-73.97500500,40.49905000,7400,203.27999880,F,JFK,IND,280.9
RPA4385,7/1/2026 4:06:24 PM,-73.97531700,40.49853800,7425,203.47000120,F,JFK,IND,281.3
RPA4385,7/1/2026 4:06:24 PM,-73.97564700,40.49794000,7425,203.47000120,F,JFK,IND,281.3
RPA4385,7/1/2026 4:06:25 PM,-73.97595200,40.49743700,7450,203.47000120,F,JFK,IND,281.3
RPA4385,7/1/2026 4:06:25 PM,-73.97631600,40.49672300,7475,203.47000120,F,JFK,IND,281.3
DAL47,7/1/2026 4:06:25 PM,-73.72556500,40.68283900,775,211.03999330,F,AMS,JFK,137.7
EJA948,7/1/2026 4:06:25 PM,-73.78097500,40.63347200,-50,292.50000000,T,ACK,JFK,15.5
RPA4385,7/1/2026 4:06:26 PM,-73.97705100,40.49551400,7525,203.38999940,F,JFK,IND,282.2
RPA4385,7/1/2026 4:06:27 PM,-73.97743900,40.49476800,7550,203.57000730,F,JFK,IND,282.6
RPA4385,7/1/2026 4:06:28 PM,-73.97784400,40.49404900,7550,203.57000730,F,JFK,IND,282.6
RPA4385,7/1/2026 4:06:28 PM,-73.97814900,40.49354600,7575,203.57000730,F,JFK,IND,282.6
DAL336,7/1/2026 4:06:28 PM,-73.76130700,40.63700900,-50,210.94000240,T,DEN,JFK,93
RPA4385,7/1/2026 4:06:29 PM,-73.97862500,40.49276600,7600,203.75999450,F,JFK,IND,283
RPA4385,7/1/2026 4:06:29 PM,-73.97900400,40.49208100,7625,203.67999270,F,JFK,IND,283.9
RPA4385,7/1/2026 4:06:30 PM,-73.97930900,40.49157700,7650,203.67999270,F,JFK,IND,283.9
RPA4385,7/1/2026 4:06:30 PM,-73.97968600,40.49090400,7675,203.67999270,F,JFK,IND,283.9
DAL47,7/1/2026 4:06:31 PM,-73.72772200,40.68003800,725,210.47000120,F,AMS,JFK,138.1
RPA4385,7/1/2026 4:06:31 PM,-73.97999900,40.49034500,7675,203.86000060,F,JFK,IND,284.3
RPA4385,7/1/2026 4:06:31 PM,-73.98040800,40.48965500,7700,203.86000060,F,JFK,IND,284.3
RPA4385,7/1/2026 4:06:32 PM,-73.98065200,40.48919700,7725,203.86000060,F,JFK,IND,284.3
EJA948,7/1/2026 4:06:32 PM,-73.78157400,40.63371400,-50,298.13000490,T,ACK,JFK,16.5
RPA4385,7/1/2026 4:06:32 PM,-73.98112200,40.48843600,7725,203.96000670,F,JFK,IND,285.6
RPA4385,7/1/2026 4:06:33 PM,-73.98137200,40.48792400,7750,203.96000670,F,JFK,IND,285.6
RPA4385,7/1/2026 4:06:33 PM,-73.98168400,40.48745900,7750,203.96000670,F,JFK,IND,285.6
RPA4385,7/1/2026 4:06:34 PM,-73.98199600,40.48694700,7775,203.96000670,F,JFK,IND,285.6
RPA4385,7/1/2026 4:06:34 PM,-73.98230800,40.48638800,7800,204.14999390,F,JFK,IND,286
RPA4385,7/1/2026 4:06:34 PM,-73.98266600,40.48571800,7800,204.14999390,F,JFK,IND,286
RPA4385,7/1/2026 4:06:35 PM,-73.98303200,40.48512300,7825,204.05999760,F,JFK,IND,286.9
RPA4385,7/1/2026 4:06:36 PM,-73.98343200,40.48447900,7850,204.25000000,F,JFK,IND,287.3
DAL47,7/1/2026 4:06:36 PM,-73.72993500,40.67715900,675,210.25999450,F,AMS,JFK,138.9
RPA4385,7/1/2026 4:06:36 PM,-73.98388700,40.48370400,7850,204.25000000,F,JFK,IND,287.3
RPA4385,7/1/2026 4:06:37 PM,-73.98413100,40.48324600,7875,204.25000000,F,JFK,IND,287.3
RPA4385,7/1/2026 4:06:37 PM,-73.98443600,40.48274200,7875,204.25000000,F,JFK,IND,287.3
RPA4385,7/1/2026 4:06:38 PM,-73.98486700,40.48201200,7900,204.25000000,F,JFK,IND,287.3
EJA948,7/1/2026 4:06:38 PM,-73.78207300,40.63393500,-50,300.94000240,T,ACK,JFK,18.5
RPA4385,7/1/2026 4:06:38 PM,-73.98535200,40.48127700,7925,204.35000610,F,JFK,IND,288.7
RPA4385,7/1/2026 4:06:39 PM,-73.98565700,40.48068200,7950,204.35000610,F,JFK,IND,288.7
DAL336,7/1/2026 4:06:39 PM,-73.76365700,40.63402200,-25,210.94000240,T,DEN,JFK,55.5
RPA4385,7/1/2026 4:06:39 PM,-73.98590100,40.48027000,7950,204.35000610,F,JFK,IND,288.7
RPA4385,7/1/2026 4:06:40 PM,-73.98636600,40.47949800,7975,204.44000240,F,JFK,IND,290
RPA4385,7/1/2026 4:06:40 PM,-73.98681600,40.47880600,8000,204.44000240,F,JFK,IND,290
RPA4385,7/1/2026 4:06:41 PM,-73.98723900,40.47805500,8000,204.44000240,F,JFK,IND,290
DAL47,7/1/2026 4:06:41 PM,-73.73223900,40.67417900,575,210.47000120,F,AMS,JFK,138.1
RPA4385,7/1/2026 4:06:41 PM,-73.98755200,40.47754300,8025,204.61999510,F,JFK,IND,290.4
RPA4385,7/1/2026 4:06:42 PM,-73.98797600,40.47679100,8050,204.61999510,F,JFK,IND,290.4
RPA4385,7/1/2026 4:06:42 PM,-73.98828100,40.47628800,8050,204.53999330,F,JFK,IND,291.3
RPA4385,7/1/2026 4:06:43 PM,-73.98864700,40.47573900,8075,204.53999330,F,JFK,IND,291.3
RPA4385,7/1/2026 4:06:43 PM,-73.98905000,40.47507600,8100,204.53999330,F,JFK,IND,291.3
RPA4385,7/1/2026 4:06:44 PM,-73.98936200,40.47456400,8100,204.53999330,F,JFK,IND,291.3
DAL336,7/1/2026 4:06:44 PM,-73.76451100,40.63292300,-25,208.13000490,T,DEN,JFK,46.5
RPA4385,7/1/2026 4:06:44 PM,-73.98980700,40.47381600,8125,204.72000120,F,JFK,IND,291.7
RPA4385,7/1/2026 4:06:45 PM,-73.99011200,40.47331200,8150,204.63999940,F,JFK,IND,292.6
RPA4385,7/1/2026 4:06:45 PM,-73.99041700,40.47280900,8150,204.63999940,F,JFK,IND,292.6
RPA4385,7/1/2026 4:06:46 PM,-73.99086000,40.47205000,8175,204.63999940,F,JFK,IND,292.6
RPA4385,7/1/2026 4:06:46 PM,-73.99111000,40.47158500,8200,204.63999940,F,JFK,IND,292.6
DAL47,7/1/2026 4:06:46 PM,-73.73449200,40.67134000,525,210.88999940,F,AMS,JFK,136.3
RPA4385,7/1/2026 4:06:47 PM,-73.99163800,40.47070300,8200,204.55999760,F,JFK,IND,293.6
RPA4385,7/1/2026 4:06:47 PM,-73.99188200,40.47029100,8225,204.55999760,F,JFK,IND,293.6
RPA4385,7/1/2026 4:06:48 PM,-73.99235800,40.46953600,8250,204.55999760,F,JFK,IND,293.6
RPA4385,7/1/2026 4:06:48 PM,-73.99279800,40.46873500,8250,204.72999570,F,JFK,IND,294
RPA4385,7/1/2026 4:06:49 PM,-73.99310300,40.46827700,8275,204.72999570,F,JFK,IND,294
RPA4385,7/1/2026 4:06:49 PM,-73.99346900,40.46763600,8300,204.64999390,F,JFK,IND,294.9
DAL336,7/1/2026 4:06:49 PM,-73.76524400,40.63198500,-25,210.94000240,T,DEN,JFK,44.5
RPA4385,7/1/2026 4:06:50 PM,-73.99385600,40.46702200,8300,204.64999390,F,JFK,IND,294.9
RPA4385,7/1/2026 4:06:50 PM,-73.99416800,40.46651000,8325,204.64999390,F,JFK,IND,294.9
RPA4385,7/1/2026 4:06:51 PM,-73.99454300,40.46590500,8325,204.64999390,F,JFK,IND,294.9
RPA4385,7/1/2026 4:06:51 PM,-73.99493400,40.46521000,8350,204.57000730,F,JFK,IND,295.8
RPA4385,7/1/2026 4:06:52 PM,-73.99523900,40.46470600,8375,204.57000730,F,JFK,IND,295.8
DAL47,7/1/2026 4:06:52 PM,-73.73675500,40.66845700,475,210.75000000,F,AMS,JFK,135
RPA4385,7/1/2026 4:06:52 PM,-73.99566700,40.46395000,8400,204.57000730,F,JFK,IND,295.8
RPA4385,7/1/2026 4:06:53 PM,-73.99597900,40.46348400,8400,204.75000000,F,JFK,IND,296.2
RPA4385,7/1/2026 4:06:53 PM,-73.99646000,40.46269200,8425,204.75000000,F,JFK,IND,296.2
RPA4385,7/1/2026 4:06:54 PM,-73.99676500,40.46214300,8450,204.75000000,F,JFK,IND,296.2
RPA4385,7/1/2026 4:06:54 PM,-73.99722700,40.46148300,8475,204.66999820,F,JFK,IND,297.1
RPA4385,7/1/2026 4:06:55 PM,-73.99768100,40.46067800,8500,204.66999820,F,JFK,IND,297.1
RPA4385,7/1/2026 4:06:55 PM,-73.99804700,40.46012900,8500,204.66999820,F,JFK,IND,297.1
RPA4385,7/1/2026 4:06:56 PM,-73.99841300,40.45943400,8525,204.66999820,F,JFK,IND,297.1
DAL336,7/1/2026 4:06:56 PM,-73.76628000,40.63082800,-25,219.38000490,T,DEN,JFK,42.5
RPA4385,7/1/2026 4:06:57 PM,-73.99890100,40.45866400,8550,204.83999630,F,JFK,IND,297.5
DAL47,7/1/2026 4:06:57 PM,-73.73883100,40.66575600,400,210.96000670,F,AMS,JFK,134.1
RPA4385,7/1/2026 4:06:57 PM,-73.99926800,40.45802300,8575,204.83999630,F,JFK,IND,297.5
RPA4385,7/1/2026 4:06:57 PM,-73.99966200,40.45738600,8575,204.83999630,F,JFK,IND,297.5
RPA4385,7/1/2026 4:06:58 PM,-74.00003600,40.45682700,8600,204.75999450,F,JFK,IND,298.4
RPA4385,7/1/2026 4:06:58 PM,-74.00042700,40.45610000,8625,204.75999450,F,JFK,IND,298.4
RPA4385,7/1/2026 4:06:59 PM,-74.00079300,40.45550500,8650,204.94000240,F,JFK,IND,298.9
RPA4385,7/1/2026 4:07:00 PM,-74.00122200,40.45482600,8650,204.94000240,F,JFK,IND,298.9
RPA4385,7/1/2026 4:07:00 PM,-74.00159700,40.45417400,8675,204.94000240,F,JFK,IND,298.9
RPA4385,7/1/2026 4:07:00 PM,-74.00190900,40.45370800,8700,204.94000240,F,JFK,IND,298.9
RPA4385,7/1/2026 4:07:01 PM,-74.00222100,40.45319600,8725,204.94000240,F,JFK,IND,298.9
RPA4385,7/1/2026 4:07:01 PM,-74.00253300,40.45268400,8725,204.94000240,F,JFK,IND,298.9
RPA4385,7/1/2026 4:07:02 PM,-74.00293000,40.45202600,8750,205.11000060,F,JFK,IND,299.3
DAL47,7/1/2026 4:07:02 PM,-73.74110800,40.66286800,375,210.75000000,F,AMS,JFK,135
RPA4385,7/1/2026 4:07:02 PM,-74.00329600,40.45138500,8775,205.11000060,F,JFK,IND,299.3
RPA4385,7/1/2026 4:07:03 PM,-74.00378100,40.45063600,8800,205.11000060,F,JFK,IND,299.3
RPA4385,7/1/2026 4:07:03 PM,-74.00415000,40.45001200,8800,205.11000060,F,JFK,IND,299.3
RPA4385,7/1/2026 4:07:04 PM,-74.00445600,40.44950900,8825,205.11000060,F,JFK,IND,299.3
DAL336,7/1/2026 4:07:04 PM,-73.76765400,40.62986800,-25,233.44000240,T,DEN,JFK,35.5
RPA4385,7/1/2026 4:07:04 PM,-74.00488300,40.44886800,8850,205.27999880,F,JFK,IND,299.7
RPA4385,7/1/2026 4:07:05 PM,-74.00518800,40.44836400,8850,205.27999880,F,JFK,IND,299.7
RPA4385,7/1/2026 4:07:05 PM,-74.00559200,40.44765700,8875,205.27999880,F,JFK,IND,299.7
RPA4385,7/1/2026 4:07:06 PM,-74.00604200,40.44694500,8900,205.27999880,F,JFK,IND,299.7
RPA4385,7/1/2026 4:07:06 PM,-74.00634800,40.44644200,8925,205.46000670,F,JFK,IND,300.1
RPA4385,7/1/2026 4:07:07 PM,-74.00677500,40.44580100,8950,205.46000670,F,JFK,IND,300.1
RPA4385,7/1/2026 4:07:07 PM,-74.00715200,40.44514300,8950,205.36999510,F,JFK,IND,301
RPA4385,7/1/2026 4:07:08 PM,-74.00752700,40.44458400,8975,205.36999510,F,JFK,IND,301
DAL47,7/1/2026 4:07:08 PM,-73.74354300,40.65984200,300,211.30999760,F,AMS,JFK,140.5
RPA4385,7/1/2026 4:07:08 PM,-74.00799600,40.44387800,9000,205.36999510,F,JFK,IND,301
RPA4385,7/1/2026 4:07:09 PM,-74.00836200,40.44328300,9025,205.55000310,F,JFK,IND,301.5
RPA4385,7/1/2026 4:07:09 PM,-74.00883800,40.44253600,9050,205.55000310,F,JFK,IND,301.5
RPA4385,7/1/2026 4:07:10 PM,-74.00915000,40.44202400,9075,205.55000310,F,JFK,IND,301.5
RPA4385,7/1/2026 4:07:10 PM,-74.00958300,40.44131500,9075,205.55000310,F,JFK,IND,301.5
RPA4385,7/1/2026 4:07:11 PM,-74.00988800,40.44081100,9100,205.55000310,F,JFK,IND,301.5
DAL336,7/1/2026 4:07:11 PM,-73.76873000,40.62940800,-25,241.88000490,T,DEN,JFK,27.5
RPA4385,7/1/2026 4:07:11 PM,-74.01033600,40.44006900,9125,205.55000310,F,JFK,IND,301.5
RPA4385,7/1/2026 4:07:12 PM,-74.01071000,40.43951000,9150,205.72000120,F,JFK,IND,301.9
RPA4385,7/1/2026 4:07:12 PM,-74.01102200,40.43895100,9150,205.72000120,F,JFK,IND,301.9
RPA4385,7/1/2026 4:07:13 PM,-74.01153600,40.43824800,9175,205.72000120,F,JFK,IND,301.9
DAL47,7/1/2026 4:07:13 PM,-73.74579000,40.65695600,250,210.55000310,F,AMS,JFK,141.7
RPA4385,7/1/2026 4:07:13 PM,-74.01184100,40.43774400,9200,205.72000120,F,JFK,IND,301.9
RPA4385,7/1/2026 4:07:14 PM,-74.01214600,40.43719500,9200,205.72000120,F,JFK,IND,301.9
RPA4385,7/1/2026 4:07:14 PM,-74.01257300,40.43655400,9225,205.72000120,F,JFK,IND,301.9
RPA4385,7/1/2026 4:07:15 PM,-74.01295700,40.43592500,9250,205.72000120,F,JFK,IND,301.9
RPA4385,7/1/2026 4:07:16 PM,-74.01379400,40.43463100,9300,205.88999940,F,JFK,IND,302.3
RPA4385,7/1/2026 4:07:16 PM,-74.01409900,40.43412800,9325,205.88999940,F,JFK,IND,302.3
RPA4385,7/1/2026 4:07:17 PM,-74.01526700,40.43234100,9375,205.88999940,F,JFK,IND,302.3
RPA4385,7/1/2026 4:07:17 PM,-74.01446500,40.43362400,9325,205.88999940,F,JFK,IND,302.3
DAL336,7/1/2026 4:07:17 PM,-73.76953100,40.62929500,-25,270.00000000,T,DEN,JFK,21.5
RPA4385,7/1/2026 4:07:17 PM,-74.01477100,40.43312100,9350,205.88999940,F,JFK,IND,302.3
RPA4385,7/1/2026 4:07:18 PM,-74.01557900,40.43182900,9375,205.88999940,F,JFK,IND,302.3
DAL47,7/1/2026 4:07:18 PM,-73.74810000,40.65397600,175,210.19999690,F,AMS,JFK,141.2
RPA4385,7/1/2026 4:07:18 PM,-74.01589100,40.43131700,9400,205.88999940,F,JFK,IND,302.3
RPA4385,7/1/2026 4:07:19 PM,-74.01689000,40.42982700,9450,205.97000120,F,JFK,IND,303.7
RPA4385,7/1/2026 4:07:20 PM,-74.01720200,40.42926900,9450,205.97000120,F,JFK,IND,303.7
RPA4385,7/1/2026 4:07:20 PM,-74.01751400,40.42880300,9500,205.97000120,F,JFK,IND,303.7
RPA4385,7/1/2026 4:07:21 PM,-74.01800500,40.42799400,9500,205.97000120,F,JFK,IND,303.7
ASA41,7/1/2026 4:07:21 PM,-73.76440700,40.65084600,,118.12999730,T,JFK,SFO,2.8
RPA4385,7/1/2026 4:07:21 PM,-74.01837200,40.42744400,9525,205.97000120,F,JFK,IND,303.7
RPA4385,7/1/2026 4:07:22 PM,-74.01882500,40.42675500,9550,205.97000120,F,JFK,IND,303.7
DAL336,7/1/2026 4:07:22 PM,-73.77017200,40.62951300,-25,298.13000490,T,DEN,JFK,22.5
RPA4385,7/1/2026 4:07:22 PM,-74.01928700,40.42598000,9575,205.97000120,F,JFK,IND,303.7
RPA4385,7/1/2026 4:07:23 PM,-74.01965300,40.42547600,9575,205.97000120,F,JFK,IND,303.7
RPA4385,7/1/2026 4:07:23 PM,-74.01995800,40.42497300,9600,205.97000120,F,JFK,IND,303.7
DAL47,7/1/2026 4:07:23 PM,-73.75034700,40.65104300,100,210.47000120,F,AMS,JFK,138.1
RPA4385,7/1/2026 4:07:24 PM,-74.02032500,40.42433200,9625,205.97000120,F,JFK,IND,303.7
RPA4385,7/1/2026 4:07:24 PM,-74.02076000,40.42368200,9650,205.97000120,F,JFK,IND,303.7
RPA4385,7/1/2026 4:07:25 PM,-74.02119700,40.42303100,9675,205.97000120,F,JFK,IND,303.7
RPA4385,7/1/2026 4:07:25 PM,-74.02166700,40.42227200,9700,205.97000120,F,JFK,IND,303.7
RPA4385,7/1/2026 4:07:26 PM,-74.02203400,40.42172200,9700,206.13999940,F,JFK,IND,304.1
RPA4385,7/1/2026 4:07:26 PM,-74.02244600,40.42107500,9725,206.13999940,F,JFK,IND,304.1
RPA4385,7/1/2026 4:07:27 PM,-74.02275800,40.42056300,9725,206.13999940,F,JFK,IND,304.1
ASA41,7/1/2026 4:07:27 PM,-73.76422100,40.65077600,,118.12999730,T,JFK,SFO,6.8
RPA4385,7/1/2026 4:07:27 PM,-74.02325400,40.41980000,9750,206.13999940,F,JFK,IND,304.1
DAL336,7/1/2026 4:07:27 PM,-73.77081300,40.62979900,-25,300.94000240,T,DEN,JFK,23.5
RPA4385,7/1/2026 4:07:28 PM,-74.02362100,40.41925000,9775,206.13999940,F,JFK,IND,304.1
RPA4385,7/1/2026 4:07:28 PM,-74.02392600,40.41874700,9800,206.13999940,F,JFK,IND,304.1
DAL47,7/1/2026 4:07:29 PM,-73.75253200,40.64825000,50,210.75000000,F,AMS,JFK,135
RPA4385,7/1/2026 4:07:29 PM,-74.02444300,40.41795600,9825,206.05999760,F,JFK,IND,305
RPA4385,7/1/2026 4:07:29 PM,-74.02475500,40.41749100,9825,206.05999760,F,JFK,IND,305
RPA4385,7/1/2026 4:07:30 PM,-74.02513000,40.41683900,9850,206.05999760,F,JFK,IND,305
RPA4385,7/1/2026 4:07:30 PM,-74.02557400,40.41618300,9875,206.05999760,F,JFK,IND,305
RPA4385,7/1/2026 4:07:31 PM,-74.02587900,40.41568000,9900,206.05999760,F,JFK,IND,305
RPA4385,7/1/2026 4:07:31 PM,-74.02624500,40.41508500,9900,206.05999760,F,JFK,IND,305
RPA4385,7/1/2026 4:07:32 PM,-74.02669000,40.41441800,9925,206.05999760,F,JFK,IND,305
RPA4385,7/1/2026 4:07:32 PM,-74.02722200,40.41362000,9950,206.05999760,F,JFK,IND,305
DAL336,7/1/2026 4:07:33 PM,-73.77142300,40.63008500,-25,300.94000240,T,DEN,JFK,21.5
RPA4385,7/1/2026 4:07:33 PM,-74.02768900,40.41288200,9975,206.05999760,F,JFK,IND,305
RPA4385,7/1/2026 4:07:33 PM,-74.02800100,40.41232400,10000,206.05999760,F,JFK,IND,305
ASA41,7/1/2026 4:07:34 PM,-73.76392400,40.65063600,,120.94000240,T,JFK,SFO,9.3
DAL47,7/1/2026 4:07:35 PM,-73.75515300,40.64485200,-50,210.60000610,F,AMS,JFK,133.6
RPA4385,7/1/2026 4:07:35 PM,-74.02968700,40.40976300,10100,206.13999940,F,JFK,IND,304.1
RPA4385,7/1/2026 4:07:37 PM,-74.03137200,40.40711000,10200,206.13999940,F,JFK,IND,304.1
DAL336,7/1/2026 4:07:38 PM,-73.77195700,40.63032500,-25,300.94000240,T,DEN,JFK,20.5
ASA41,7/1/2026 4:07:39 PM,-73.76367400,40.65048500,,132.19000240,T,JFK,SFO,8.8
RPA4385,7/1/2026 4:07:39 PM,-74.03299500,40.40459600,10275,206.05999760,F,JFK,IND,305
RPA4385,7/1/2026 4:07:42 PM,-74.03493000,40.40152300,10350,205.97999570,F,JFK,IND,305.9
DAL336,7/1/2026 4:07:42 PM,-73.77247600,40.63056600,-25,300.94000240,T,DEN,JFK,19.5
RPA4385,7/1/2026 4:07:45 PM,-74.03747600,40.39755200,10450,205.82000730,F,JFK,IND,307.7
DAL47,7/1/2026 4:07:46 PM,-73.75964800,40.63912600,-100,210.82000730,F,AMS,JFK,132.7
RPA4385,7/1/2026 4:07:46 PM,-74.03861300,40.39570400,10475,205.64999390,F,JFK,IND,309.5
DAL336,7/1/2026 4:07:48 PM,-73.77307100,40.63082900,-25,300.94000240,T,DEN,JFK,19.5
ASA41,7/1/2026 4:07:49 PM,-73.76365700,40.65011200,,191.25000000,T,JFK,SFO,7.8
DAL47,7/1/2026 4:07:51 PM,-73.76129200,40.63696300,-125,210.96000670,F,AMS,JFK,105
DAL336,7/1/2026 4:07:54 PM,-73.77368200,40.63110400,-25,300.94000240,T,DEN,JFK,20.5
RPA4385,7/1/2026 4:07:57 PM,-74.04705800,40.38230900,10650,206.16000370,F,JFK,IND,319.8
DAL47,7/1/2026 4:07:57 PM,-73.76290900,40.63496000,-125,210.94000240,T,AMS,JFK,85
ASA41,7/1/2026 4:07:59 PM,-73.76387000,40.64981500,,210.94000240,T,JFK,SFO,8.3
DAL336,7/1/2026 4:07:59 PM,-73.77420800,40.63134000,-25,300.94000240,T,DEN,JFK,19.5
DAL47,7/1/2026 4:08:02 PM,-73.76403300,40.63351600,-50,210.94000240,T,AMS,JFK,64.5
RPA4385,7/1/2026 4:08:03 PM,-74.05365000,40.37384000,10750,215.05999760,F,JFK,IND,323.8
DAL336,7/1/2026 4:08:05 PM,-73.77475400,40.63158500,-25,300.94000240,T,DEN,JFK,17.5
RPA4385,7/1/2026 4:08:05 PM,-74.05596900,40.37155200,10775,218.00000000,F,JFK,IND,324.9
DAL47,7/1/2026 4:08:07 PM,-73.76496900,40.63231700,-25,210.94000240,T,AMS,JFK,58.5
ASA41,7/1/2026 4:08:07 PM,-73.76422100,40.64936800,,210.94000240,T,JFK,SFO,24.5
RPA4385,7/1/2026 4:08:08 PM,-74.05902100,40.36875900,10850,220.88999940,F,JFK,IND,325.4
RPA4385,7/1/2026 4:08:10 PM,-74.06195900,40.36628300,10900,222.75999450,F,JFK,IND,325.5
DAL336,7/1/2026 4:08:10 PM,-73.77519200,40.63179000,-25,300.94000240,T,DEN,JFK,13.8
RPA4385,7/1/2026 4:08:12 PM,-74.06545500,40.36353700,10975,225.11999510,F,JFK,IND,326
ASA41,7/1/2026 4:08:13 PM,-73.76501500,40.64835000,-50,210.94000240,T,JFK,SFO,51.5
RPA4385,7/1/2026 4:08:14 PM,-74.06854200,40.36129800,11050,226.86000060,F,JFK,IND,326.1
DAL47,7/1/2026 4:08:14 PM,-73.76626600,40.63078300,-25,216.55999760,T,AMS,JFK,48.5
DAL336,7/1/2026 4:08:16 PM,-73.77556500,40.63195700,-25,300.94000240,T,DEN,JFK,10.8
RPA4385,7/1/2026 4:08:16 PM,-74.07153300,40.35923800,11125,228.72999570,F,JFK,IND,326
ASA41,7/1/2026 4:08:18 PM,-73.76607700,40.64699300,-50,210.94000240,T,JFK,SFO,73
RPA4385,7/1/2026 4:08:19 PM,-74.07488000,40.35711300,11200,230.60000610,F,JFK,IND,326.1
RPA4385,7/1/2026 4:08:20 PM,-74.07744000,40.35557600,11250,232.11000060,F,JFK,IND,325.7
DAL336,7/1/2026 4:08:22 PM,-73.77581500,40.63207300,-25,300.94000240,T,DEN,JFK,8.3
