flight_number,timestamp,altitude_baro,ground_speed,air_speed,latitude,longitude,track_angle,roll_angle,emergency,wind_direction,wind_speed,temperature,on_ground,lga_type,origin,destination
UAL2133,7/1/2026 4:19:59 PM,3950,273.2,249,40.6839560000,-73.9528450000,33.0499992,-0.18,none,287,13,21,F,arrival,IAH,LGA
AAL2302,7/1/2026 4:19:59 PM,8750,283.8,244,40.8993530000,-74.0443560000,235.1900024,-1.23,none,326,14,13,F,departure,LGA,BNA
AAL2302,7/1/2026 4:19:59 PM,8775,284.6,244,40.8990740000,-74.0449180000,235.3000031,-1.23,none,326,14,13,F,departure,LGA,BNA
AAL2302,7/1/2026 4:20:00 PM,8775,284.6,244,40.8987120000,-74.0455930000,235.3000031,-1.23,none,326,14,13,F,departure,LGA,BNA
SWA4044,7/1/2026 4:20:00 PM,17100,436.9,311,40.8162690000,-75.9786380000,112.0400009,0.35,none,,,-4,F,arrival,MDW,LGA
AAL2302,7/1/2026 4:20:00 PM,8825,285.2,244,40.8982540000,-74.0464480000,235.1399994,-1.23,none,326,14,13,F,departure,LGA,BNA
SWA1078,7/1/2026 4:20:01 PM,36000,455.8,255,37.5215230000,-76.9152830000,27.8600006,1.05,none,199,4,-45,F,arrival,LAS,LGA
AAL2302,7/1/2026 4:20:01 PM,8850,285.2,244,40.8978630000,-74.0471650000,235.1399994,-1.23,none,326,14,13,F,departure,LGA,BNA
AAL1056,7/1/2026 4:20:01 PM,9950,348.9,290,40.5163210000,-74.8335610000,111.3399963,0,none,345,9,11,F,arrival,DFW,LGA
AAL2302,7/1/2026 4:20:01 PM,8850,286,244,40.8975840000,-74.0477890000,235.25,-1.23,none,326,14,13,F,departure,LGA,BNA
AAL2302,7/1/2026 4:20:02 PM,8875,286,244,40.8971100000,-74.0486450000,235.25,-1.23,none,326,14,13,F,departure,LGA,BNA
AAL1150,7/1/2026 4:20:02 PM,,3.8,,40.7721140000,-73.8595860000,120.9400024,,none,,,,T,departure,LGA,CLT
AAL2302,7/1/2026 4:20:02 PM,8900,286,244,40.8968350000,-74.0491940000,235.25,-1.23,none,326,14,13,F,departure,LGA,BNA
SWA4044,7/1/2026 4:20:02 PM,17000,436,311,40.8143920000,-75.9725340000,112.0899963,0.35,none,,,-4,F,arrival,MDW,LGA
AAL2302,7/1/2026 4:20:03 PM,8925,286,244,40.8964200000,-74.0499110000,235.25,-1.23,none,326,14,13,F,departure,LGA,BNA
AAL2302,7/1/2026 4:20:03 PM,8950,286.8,244,40.8960570000,-74.0506590000,235.3699951,-1.23,none,,,13,F,departure,LGA,BNA
SWA1078,7/1/2026 4:20:03 PM,36000,454.9,255,37.5263180000,-76.9120590000,27.9200001,1.05,none,199,4,-45,F,arrival,LAS,LGA
UAL2133,7/1/2026 4:20:04 PM,3950,273.2,247,40.6893310000,-73.9482420000,33.0499992,-0.18,none,279,14,22,F,arrival,IAH,LGA
AAL2302,7/1/2026 4:20:04 PM,8975,286.8,244,40.8957820000,-74.0512080000,235.3699951,-1.23,none,,,13,F,departure,LGA,BNA
AAL2302,7/1/2026 4:20:04 PM,9000,286.8,244,40.8953960000,-74.0519090000,235.3699951,-1.23,none,,,13,F,departure,LGA,BNA
SWA4044,7/1/2026 4:20:05 PM,16875,436,311,40.8127190000,-75.9670880000,112.0899963,0.35,none,,,-4,F,arrival,MDW,LGA
AAL2302,7/1/2026 4:20:05 PM,9000,286.8,244,40.8949130000,-74.0527950000,235.3699951,-1.23,none,,,13,F,departure,LGA,BNA
AAL2302,7/1/2026 4:20:05 PM,9025,287.6,244,40.8946380000,-74.0534060000,235.4799957,-1.23,none,,,13,F,departure,LGA,BNA
AAL2302,7/1/2026 4:20:06 PM,9050,287.6,244,40.8941800000,-74.0542600000,235.4799957,-1.23,none,,,13,F,departure,LGA,BNA
SWA1078,7/1/2026 4:20:06 PM,36000,455.4,255,37.5312060000,-76.9088350000,28.0300007,1.05,none,199,4,-45,F,arrival,LAS,LGA
AAL1056,7/1/2026 4:20:06 PM,9950,348.9,290,40.5132950000,-74.8235110000,111.3399963,0,none,347,9,11,F,arrival,DFW,LGA
AAL2302,7/1/2026 4:20:06 PM,9075,287.6,244,40.8938130000,-74.0549680000,235.4799957,-1.23,none,,,13,F,departure,LGA,BNA
AAL2302,7/1/2026 4:20:07 PM,9100,287.6,244,40.8934870000,-74.0555300000,235.4799957,-1.23,none,,,13,F,departure,LGA,BNA
AAL2302,7/1/2026 4:20:07 PM,9125,288.5,244,40.8931270000,-74.0562740000,235.5899963,-1.23,none,,,13,F,departure,LGA,BNA
SWA4044,7/1/2026 4:20:07 PM,16775,436,311,40.8107640000,-75.9608460000,112.0899963,0.35,none,,,-4,F,arrival,MDW,LGA
AAL2302,7/1/2026 4:20:08 PM,9150,288.5,244,40.8928070000,-74.0568850000,235.5899963,-1.23,none,,,13,F,departure,LGA,BNA
AAL2302,7/1/2026 4:20:08 PM,9175,288.5,244,40.8923700000,-74.0577140000,235.5899963,-1.23,none,,,13,F,departure,LGA,BNA
UAL669,7/1/2026 4:20:08 PM,35000,469,,41.2488560000,-78.4452510000,98.3399963,,none,,,,F,arrival,ORD,LGA
SWA1078,7/1/2026 4:20:08 PM,36000,454.9,255,37.5357680000,-76.9057900000,27.9200001,1.05,none,199,4,-45,F,arrival,LAS,LGA
AAL2302,7/1/2026 4:20:08 PM,9175,289.3,244,40.8920440000,-74.0583390000,235.7100067,-1.23,none,,,13,F,departure,LGA,BNA
UAL2133,7/1/2026 4:20:09 PM,3950,272.6,247,40.6945040000,-73.9437870000,33.6300011,-0.18,none,279,14,22,F,arrival,IAH,LGA
AAL2302,7/1/2026 4:20:09 PM,9200,289.3,244,40.8916630000,-74.0590210000,235.7100067,-1.23,none,,,13,F,departure,LGA,BNA
SWA4044,7/1/2026 4:20:09 PM,16675,435.1,311,40.8091350000,-75.9555400000,112.1399994,0.35,none,,,-4,F,arrival,MDW,LGA
AAL2302,7/1/2026 4:20:10 PM,9225,289.3,244,40.8912510000,-74.0599370000,235.7100067,-1.23,none,,,13,F,departure,LGA,BNA
SWA1078,7/1/2026 4:20:10 PM,36000,454.9,255,37.5397340000,-76.9031280000,27.9200001,0,none,233,3,-45,F,arrival,LAS,LGA
AAL2302,7/1/2026 4:20:10 PM,9250,290.1,244,40.8909300000,-74.0604860000,235.8200073,-1.23,none,,,13,F,departure,LGA,BNA
AAL2302,7/1/2026 4:20:10 PM,9275,290.1,244,40.8906100000,-74.0610960000,235.8200073,-1.23,none,,,13,F,departure,LGA,BNA
AAL2302,7/1/2026 4:20:11 PM,9300,290.1,244,40.8901820000,-74.0619590000,235.8200073,-1.23,none,,,13,F,departure,LGA,BNA
AAL2302,7/1/2026 4:20:11 PM,9325,290.1,244,40.8898560000,-74.0625830000,235.8200073,-1.23,none,,,13,F,departure,LGA,BNA
AAL1056,7/1/2026 4:20:12 PM,9950,348.9,290,40.5101760000,-74.8129620000,111.3399963,0,none,347,9,11,F,arrival,DFW,LGA
SWA4044,7/1/2026 4:20:12 PM,16575,434.2,311,40.8073430000,-75.9496460000,112.1900024,0.35,none,,,-4,F,arrival,MDW,LGA
AAL2302,7/1/2026 4:20:12 PM,9325,290.1,244,40.8895770000,-74.0631450000,235.8200073,-1.23,none,,,13,F,departure,LGA,BNA
AAL2302,7/1/2026 4:20:12 PM,9350,290.1,244,40.8891910000,-74.0639040000,235.8200073,-1.23,none,,,13,F,departure,LGA,BNA
AAL2302,7/1/2026 4:20:13 PM,9425,290.7,244,40.8883670000,-74.0655170000,235.6499939,-1.23,none,,,13,F,departure,LGA,BNA
AAL2302,7/1/2026 4:20:13 PM,9400,290.1,244,40.8887330000,-74.0647580000,235.8200073,-1.23,none,,,13,F,departure,LGA,BNA
SWA4044,7/1/2026 4:20:14 PM,16475,434.2,311,40.8058320000,-75.9448240000,112.1900024,0.35,none,302,29,-11,F,arrival,MDW,LGA
AAL2302,7/1/2026 4:20:14 PM,9425,290.7,244,40.8879940000,-74.0662040000,235.6499939,-1.23,none,,,13,F,departure,LGA,BNA
UAL2133,7/1/2026 4:20:14 PM,3950,274.4,247,40.6999510000,-73.9382930000,39.0800018,-0.18,none,279,14,22,F,arrival,IAH,LGA
AAL2302,7/1/2026 4:20:14 PM,9450,291.5,244,40.8876680000,-74.0668280000,235.7599945,-1.23,none,,,13,F,departure,LGA,BNA
AAL2302,7/1/2026 4:20:15 PM,9475,291.5,244,40.8873890000,-74.0673900000,235.7599945,-1.23,none,,,13,F,departure,LGA,BNA
AAL1150,7/1/2026 4:20:15 PM,,3.8,,40.7719920000,-73.8593290000,120.9400024,,none,,,,T,departure,LGA,CLT
AAL2302,7/1/2026 4:20:15 PM,9500,291.5,244,40.8869930000,-74.0681150000,235.7599945,-1.23,none,,,13,F,departure,LGA,BNA
AAL2302,7/1/2026 4:20:16 PM,9525,291.5,247,40.8866730000,-74.0687260000,235.7599945,0,none,304,7,38,F,departure,LGA,BNA
UAL2133,7/1/2026 4:20:16 PM,3950,274.6,248,40.7016920000,-73.9361160000,42.6399994,24.6100006,none,300,58,22,F,arrival,IAH,LGA
SWA4044,7/1/2026 4:20:16 PM,16350,433.2,311,40.8039550000,-75.9388430000,112.2399979,0.35,none,303,28,-11,F,arrival,MDW,LGA
AAL2302,7/1/2026 4:20:16 PM,9550,291.5,247,40.8862150000,-74.0695800000,235.7599945,0,none,304,7,38,F,departure,LGA,BNA
UAL2133,7/1/2026 4:20:16 PM,3950,275.1,248,40.7021480000,-73.9354860000,44.5600014,24.6100006,none,300,58,22,F,arrival,IAH,LGA
AAL2302,7/1/2026 4:20:17 PM,9575,291.5,247,40.8859410000,-74.0701900000,235.7599945,0,none,304,7,38,F,departure,LGA,BNA
AAL1056,7/1/2026 4:20:17 PM,9950,349.3,291,40.5070570000,-74.8026620000,111.5,0.18,none,344,8,11,F,arrival,DFW,LGA
UAL2133,7/1/2026 4:20:17 PM,3950,275.1,248,40.7025600000,-73.9348750000,44.5600014,24.6100006,none,301,67,22,F,arrival,IAH,LGA
AAL2302,7/1/2026 4:20:17 PM,9600,291.5,247,40.8854830000,-74.0711060000,235.7599945,0,none,304,7,38,F,departure,LGA,BNA
UAL2133,7/1/2026 4:20:17 PM,3950,275.1,248,40.7029960000,-73.9343050000,46.3300018,24.6100006,none,301,67,22,F,arrival,IAH,LGA
AAL2302,7/1/2026 4:20:18 PM,9625,292.3,247,40.8850150000,-74.0719470000,235.8800049,0,none,304,7,38,F,departure,LGA,BNA
UAL2133,7/1/2026 4:20:18 PM,3950,275.1,248,40.7034300000,-73.9336550000,46.3300018,24.6100006,none,301,67,22,F,arrival,IAH,LGA
UAL2133,7/1/2026 4:20:18 PM,3950,276.2,248,40.7037960000,-73.9331670000,48.2299995,24.6100006,none,301,67,22,F,arrival,IAH,LGA
AAL2302,7/1/2026 4:20:18 PM,9650,292.9,247,40.8846130000,-74.0726930000,235.7100067,0,none,304,7,38,F,departure,LGA,BNA
SWA4044,7/1/2026 4:20:18 PM,16250,433.2,311,40.8023070000,-75.9335330000,112.2399979,0.35,none,303,28,-11,F,arrival,MDW,LGA
UAL669,7/1/2026 4:20:18 PM,35000,469,,41.2456090000,-78.4162280000,98.3399963,,none,,,,F,arrival,ORD,LGA
AAL2302,7/1/2026 4:20:19 PM,9675,292.9,247,40.8842700000,-74.0734450000,235.7100067,0,none,304,7,38,F,departure,LGA,BNA
UAL2133,7/1/2026 4:20:19 PM,3950,276.2,248,40.7042540000,-73.9323730000,48.2299995,24.6100006,none,301,67,22,F,arrival,IAH,LGA
AAL2302,7/1/2026 4:20:19 PM,9700,292.9,247,40.8839440000,-74.0740070000,235.7100067,0,none,304,7,38,F,departure,LGA,BNA
UAL2133,7/1/2026 4:20:19 PM,3950,276.8,248,40.7045750000,-73.9318240000,49.9799995,24.6100006,none,301,67,22,F,arrival,IAH,LGA
UAL2133,7/1/2026 4:20:20 PM,3950,276.8,248,40.7049410000,-73.9313350000,49.9799995,24.6100006,none,301,67,22,F,arrival,IAH,LGA
AAL2302,7/1/2026 4:20:20 PM,9725,292.9,247,40.8834690000,-74.0748900000,235.7100067,0,none,304,7,38,F,departure,LGA,BNA
UAL2133,7/1/2026 4:20:20 PM,3950,277.1,248,40.7053700000,-73.9304980000,51.8899994,24.6100006,none,301,67,22,F,arrival,IAH,LGA
AAL2302,7/1/2026 4:20:20 PM,9750,292.9,247,40.8831060000,-74.0756290000,235.7100067,0,none,304,7,38,F,departure,LGA,BNA
SWA1078,7/1/2026 4:20:21 PM,36000,454.9,255,37.5583650000,-76.8907390000,27.9200001,0,none,233,3,-45,F,arrival,LAS,LGA
SWA4044,7/1/2026 4:20:21 PM,16100,433.2,311,40.8005230000,-75.9277620000,112.2399979,0.35,none,303,28,-11,F,arrival,MDW,LGA
UAL2133,7/1/2026 4:20:21 PM,3950,277.1,248,40.7057650000,-73.9298710000,51.8899994,24.6100006,none,301,67,22,F,arrival,IAH,LGA
AAL2302,7/1/2026 4:20:21 PM,9775,292.9,247,40.8827800000,-74.0762540000,235.7100067,0,none,304,7,38,F,departure,LGA,BNA
UAL2133,7/1/2026 4:20:21 PM,3950,277.4,248,40.7060850000,-73.9293210000,53.5,24.6100006,none,301,67,22,F,arrival,IAH,LGA
AAL2302,7/1/2026 4:20:21 PM,9800,292.9,247,40.8824160000,-74.0769650000,235.7100067,0,none,304,7,38,F,departure,LGA,BNA
AAL2302,7/1/2026 4:20:22 PM,9825,292.9,247,40.8820360000,-74.0777520000,235.7100067,0,none,304,7,38,F,departure,LGA,BNA
UAL2133,7/1/2026 4:20:22 PM,3950,277.4,248,40.7065430000,-73.9284670000,53.5,24.6100006,none,301,67,22,F,arrival,IAH,LGA
AAL1150,7/1/2026 4:20:22 PM,,3.8,,40.7719280000,-73.8591800000,120.9400024,,none,,,,T,departure,LGA,CLT
AAL1056,7/1/2026 4:20:22 PM,9950,348.4,291,40.5039850000,-74.7923000000,111.5599976,0.18,none,344,8,11,F,arrival,DFW,LGA
AAL2302,7/1/2026 4:20:22 PM,9825,293.7,247,40.8817560000,-74.0783140000,235.8200073,0,none,304,7,38,F,departure,LGA,BNA
UAL2133,7/1/2026 4:20:22 PM,3950,277.1,248,40.7069550000,-73.9276730000,54.9900017,24.6100006,none,301,67,22,F,arrival,IAH,LGA
AAL2302,7/1/2026 4:20:23 PM,9875,293.7,247,40.8812910000,-74.0791880000,235.8200073,0,none,304,7,38,F,departure,LGA,BNA
UAL2133,7/1/2026 4:20:23 PM,3950,277.1,248,40.7073670000,-73.9268190000,54.9900017,24.6100006,none,301,67,22,F,arrival,IAH,LGA
AAL2302,7/1/2026 4:20:23 PM,9900,293.7,247,40.8809050000,-74.0799560000,235.8200073,0,none,304,7,38,F,departure,LGA,BNA
UAL2133,7/1/2026 4:20:23 PM,3950,277.6,248,40.7076870000,-73.9262700000,56.3100014,24.6100006,none,301,67,22,F,arrival,IAH,LGA
SWA4044,7/1/2026 4:20:23 PM,15950,433.2,311,40.7983250000,-75.9208370000,112.2399979,0.35,none,,,-11,F,arrival,MDW,LGA
AAL2302,7/1/2026 4:20:24 PM,9900,293.7,247,40.8804930000,-74.0806880000,235.8200073,0,none,304,7,38,F,departure,LGA,BNA
UAL2133,7/1/2026 4:20:24 PM,3950,277.6,248,40.7080700000,-73.9253790000,56.3100014,24.6100006,none,301,67,22,F,arrival,IAH,LGA
AAL2302,7/1/2026 4:20:24 PM,9950,293.7,247,40.8800350000,-74.0816040000,235.8200073,0,none,304,7,38,F,departure,LGA,BNA
UAL2133,7/1/2026 4:20:24 PM,3950,278.5,248,40.7084200000,-73.9246830000,57.1699982,24.6100006,none,301,67,22,F,arrival,IAH,LGA
AAL2302,7/1/2026 4:20:25 PM,9950,293.7,247,40.8797610000,-74.0821530000,235.8200073,0,none,304,7,38,F,departure,LGA,BNA
UAL2133,7/1/2026 4:20:25 PM,3950,278.5,248,40.7088320000,-73.9238280000,57.1699982,24.6100006,none,301,67,22,F,arrival,IAH,LGA
AAL2302,7/1/2026 4:20:25 PM,9975,293.7,247,40.8793820000,-74.0829330000,235.8200073,0,none,304,7,38,F,departure,LGA,BNA
SWA4044,7/1/2026 4:20:25 PM,15850,433.2,316,40.7968450000,-75.9159640000,112.2399979,-0.53,none,303,24,1,F,arrival,MDW,LGA
UAL2133,7/1/2026 4:20:25 PM,3950,278.6,248,40.7091870000,-73.9231320000,57.9099998,24.6100006,none,301,67,22,F,arrival,IAH,LGA
AAL2302,7/1/2026 4:20:26 PM,10025,293.7,247,40.8789830000,-74.0836790000,235.8200073,0,none,,,38,F,departure,LGA,BNA
UAL2133,7/1/2026 4:20:26 PM,3950,278.6,248,40.7094660000,-73.9225080000,57.9099998,24.6100006,none,301,67,22,F,arrival,IAH,LGA
UAL2133,7/1/2026 4:20:27 PM,3950,278.7,248,40.7098850000,-73.9216960000,58.6500015,24.6100006,none,301,67,22,F,arrival,IAH,LGA
UAL2133,7/1/2026 4:20:27 PM,3950,278.7,248,40.7102510000,-73.9207760000,58.6500015,24.6100006,none,301,67,22,F,arrival,IAH,LGA
AAL1150,7/1/2026 4:20:27 PM,,3.3,,40.7718770000,-73.8590850000,120.9400024,,none,,,,T,departure,LGA,CLT
AAL1056,7/1/2026 4:20:27 PM,9950,348,290,40.5007780000,-74.7817380000,111.4000015,0,none,354,9,11,F,arrival,DFW,LGA
UAL2133,7/1/2026 4:20:27 PM,3950,279,248,40.7105260000,-73.9202270000,58.9300003,24.6100006,none,301,67,22,F,arrival,IAH,LGA
SWA4044,7/1/2026 4:20:28 PM,15725,433.2,316,40.7952120000,-75.9107060000,112.2399979,-0.53,none,303,24,1,F,arrival,MDW,LGA
AAL2302,7/1/2026 4:20:28 PM,10125,294.6,252,40.8772870000,-74.0869280000,235.9299927,-0.35,none,281,8,22,F,departure,LGA,BNA
UAL2133,7/1/2026 4:20:28 PM,3950,279,248,40.7108630000,-73.9195110000,58.9300003,24.6100006,none,301,67,22,F,arrival,IAH,LGA
UAL669,7/1/2026 4:20:28 PM,35000,469.9,265,41.2423960000,-78.3872010000,98.3199997,0.18,none,255,11,-44,F,arrival,ORD,LGA
UAL2133,7/1/2026 4:20:28 PM,3950,278.5,248,40.7111420000,-73.9188870000,59.1100006,24.6100006,none,301,67,22,F,arrival,IAH,LGA
UAL2133,7/1/2026 4:20:29 PM,3950,278.5,248,40.7114870000,-73.9182130000,59.1100006,24.6100006,none,301,67,22,F,arrival,IAH,LGA
UAL2133,7/1/2026 4:20:29 PM,3950,278.9,248,40.7117940000,-73.9174510000,59.3899994,24.6100006,none,301,67,22,F,arrival,IAH,LGA
SWA4044,7/1/2026 4:20:30 PM,15625,432.9,316,40.7935180000,-75.9052120000,112.1200027,-0.53,none,303,24,1,F,arrival,MDW,LGA
AAL2302,7/1/2026 4:20:30 PM,10225,294.6,252,40.8757980000,-74.0899240000,235.9299927,-0.35,none,281,8,22,F,departure,LGA,BNA
UAL2133,7/1/2026 4:20:30 PM,3950,278.9,248,40.7121730000,-73.9165650000,59.3899994,24.6100006,none,301,67,22,F,arrival,IAH,LGA
UAL2133,7/1/2026 4:20:31 PM,3950,278.4,248,40.7125850000,-73.9157100000,59.5699997,24.6100006,none,301,67,22,F,arrival,IAH,LGA
UAL2133,7/1/2026 4:20:31 PM,3950,279.2,248,40.7129110000,-73.9149540000,59.6699982,24.6100006,none,301,67,22,F,arrival,IAH,LGA
SWA1078,7/1/2026 4:20:31 PM,36000,454.1,254,37.5782700000,-76.8774280000,27.9799995,0,none,233,3,-45,F,arrival,LAS,LGA
SWA4044,7/1/2026 4:20:31 PM,15500,432.5,316,40.7919100000,-75.9000470000,112,-0.53,none,303,24,1,F,arrival,MDW,LGA
UAL2133,7/1/2026 4:20:32 PM,3950,279.2,248,40.7132840000,-73.9140810000,59.6699982,24.6100006,none,301,67,22,F,arrival,IAH,LGA
UAL2133,7/1/2026 4:20:32 PM,3950,278.7,248,40.7135630000,-73.9135190000,59.8499985,24.6100006,none,301,67,22,F,arrival,IAH,LGA
AAL2302,7/1/2026 4:20:32 PM,10350,294.6,252,40.8740290000,-74.0933570000,235.9299927,-0.35,none,281,8,22,F,departure,LGA,BNA
UAL2133,7/1/2026 4:20:33 PM,3950,278.7,248,40.7138420000,-73.9128950000,59.8499985,24.6100006,none,301,67,22,F,arrival,IAH,LGA
AAL1056,7/1/2026 4:20:33 PM,9950,347.1,290,40.4976200000,-74.7711790000,111.4599991,0,none,354,9,11,F,arrival,DFW,LGA
UAL2133,7/1/2026 4:20:33 PM,3950,278.7,248,40.7142610000,-73.9118960000,59.8499985,24.6100006,none,301,67,22,F,arrival,IAH,LGA
AAL1150,7/1/2026 4:20:33 PM,,2.8,,40.7718460000,-73.8590080000,120.9400024,,none,,,,T,departure,LGA,CLT
UAL2133,7/1/2026 4:20:34 PM,3950,278.7,248,40.7145410000,-73.9113340000,59.8499985,24.6100006,none,301,67,22,F,arrival,IAH,LGA
UAL2133,7/1/2026 4:20:34 PM,3950,278.7,248,40.7148200000,-73.9107100000,59.8499985,24.6100006,none,301,67,22,F,arrival,IAH,LGA
SWA4044,7/1/2026 4:20:34 PM,15400,431.9,316,40.7902680000,-75.8944090000,111.4599991,-0.53,none,303,24,1,F,arrival,MDW,LGA
UAL2133,7/1/2026 4:20:35 PM,3950,278.7,248,40.7151920000,-73.9098360000,59.8499985,24.6100006,none,301,67,22,F,arrival,IAH,LGA
AAL2302,7/1/2026 4:20:35 PM,10450,295.4,252,40.8722080000,-74.0969240000,236.0399933,-0.35,none,281,8,22,F,departure,LGA,BNA
UAL2133,7/1/2026 4:20:35 PM,3950,278.7,248,40.7154250000,-73.9092740000,59.8499985,24.6100006,none,301,67,22,F,arrival,IAH,LGA
UAL2133,7/1/2026 4:20:35 PM,3950,278.7,248,40.7157040000,-73.9086500000,59.8499985,24.6100006,none,301,67,22,F,arrival,IAH,LGA
UAL2133,7/1/2026 4:20:36 PM,3950,278.7,248,40.7160770000,-73.9077760000,59.8499985,24.6100006,none,301,67,22,F,arrival,IAH,LGA
SWA4044,7/1/2026 4:20:36 PM,15300,432.2,316,40.7888380000,-75.8892480000,110.4499969,-0.53,none,,,1,F,arrival,MDW,LGA
UAL2133,7/1/2026 4:20:37 PM,3950,278.7,248,40.7164310000,-73.9070430000,59.8499985,24.6100006,none,301,67,22,F,arrival,IAH,LGA
AAL2302,7/1/2026 4:20:37 PM,10550,295.4,252,40.8706050000,-74.1000370000,236.0399933,-0.35,none,281,8,22,F,departure,LGA,BNA
UAL2133,7/1/2026 4:20:37 PM,3950,279.6,248,40.7168880000,-73.9060060000,59.9500008,24.6100006,none,301,67,22,F,arrival,IAH,LGA
UAL2133,7/1/2026 4:20:38 PM,3950,279.6,248,40.7171170000,-73.9054570000,59.9500008,24.6100006,none,301,67,22,F,arrival,IAH,LGA
AAL1056,7/1/2026 4:20:38 PM,9950,343,290,40.4946440000,-74.7612920000,111.5500031,0,none,354,9,11,F,arrival,DFW,LGA
UAL2133,7/1/2026 4:20:38 PM,3950,279.6,248,40.7173920000,-73.9048460000,59.9500008,24.6100006,none,301,67,22,F,arrival,IAH,LGA
SWA4044,7/1/2026 4:20:38 PM,15225,430.7,316,40.7875210000,-75.8842770000,108.6900024,-10.5500002,none,,,1,F,arrival,MDW,LGA
UAL2133,7/1/2026 4:20:38 PM,3950,279.6,248,40.7177060000,-73.9040930000,59.9500008,24.6100006,none,301,67,22,F,arrival,IAH,LGA
UAL669,7/1/2026 4:20:39 PM,35000,470.1,265,41.2391380000,-78.3578630000,98.4400024,0.18,none,255,11,-44,F,arrival,ORD,LGA
AAL2302,7/1/2026 4:20:39 PM,10675,295.4,252,40.8690010000,-74.1032200000,236.0399933,-0.35,none,,,22,F,departure,LGA,BNA
UAL2133,7/1/2026 4:20:39 PM,3950,279.6,248,40.7179860000,-73.9035310000,59.9500008,24.6100006,none,301,67,22,F,arrival,IAH,LGA
AAL1150,7/1/2026 4:20:39 PM,,2.3,,40.7718120000,-73.8589300000,120.9400024,,none,,,,T,departure,LGA,CLT
UAL2133,7/1/2026 4:20:39 PM,3950,279.6,248,40.7183070000,-73.9027710000,59.9500008,24.6100006,none,301,67,22,F,arrival,IAH,LGA
UAL2133,7/1/2026 4:20:40 PM,3950,279.6,248,40.7186370000,-73.9020330000,59.9500008,-0.18,none,315,85,21,F,arrival,IAH,LGA
SWA4044,7/1/2026 4:20:40 PM,15150,429.5,316,40.7862780000,-75.8792600000,107.7600021,-10.5500002,none,,,1,F,arrival,MDW,LGA
AAL2302,7/1/2026 4:20:41 PM,10775,296.8,249,40.8670920000,-74.1069030000,235.9900055,-0.35,none,301,9,12,F,departure,LGA,BNA
SWA1078,7/1/2026 4:20:41 PM,36000,454.1,253,37.5973660000,-76.8647340000,27.9799995,-0.18,none,248,5,-47,F,arrival,LAS,LGA
SWA4044,7/1/2026 4:20:43 PM,15050,428.1,316,40.7848660000,-75.8732300000,106.6999969,-10.5500002,none,,,1,F,arrival,MDW,LGA
AAL1056,7/1/2026 4:20:43 PM,9950,337.6,290,40.4917880000,-74.7517260000,111.5500031,0.18,none,346,10,-2,F,arrival,DFW,LGA
AAL2302,7/1/2026 4:20:43 PM,10875,296.8,249,40.8655100000,-74.1098990000,235.9900055,-0.35,none,301,9,12,F,departure,LGA,BNA
SWA4044,7/1/2026 4:20:45 PM,14975,426.4,316,40.7838130000,-75.8680420000,104.9499969,-10.5500002,none,,,1,F,arrival,MDW,LGA
UAL2133,7/1/2026 4:20:45 PM,3950,279.6,248,40.7220610000,-73.8942870000,59.9500008,-0.18,none,315,85,21,F,arrival,IAH,LGA
AAL1150,7/1/2026 4:20:45 PM,,2.8,,40.7717740000,-73.8588410000,120.9400024,,none,,,,T,departure,LGA,CLT
AAL2302,7/1/2026 4:20:46 PM,10975,297.3,249,40.8638310000,-74.1132200000,235.8300018,-0.35,none,301,9,12,F,departure,LGA,BNA
SWA4044,7/1/2026 4:20:47 PM,14850,425.2,316,40.7828060000,-75.8616940000,101.2600021,-10.5500002,none,,,1,F,arrival,MDW,LGA
AAL2302,7/1/2026 4:20:48 PM,11075,298.7,249,40.8620450000,-74.1166990000,235.7799988,-0.35,none,301,9,12,F,departure,LGA,BNA
AAL1056,7/1/2026 4:20:48 PM,9950,330,290,40.4886930000,-74.7415770000,111.5100021,0.18,none,346,10,-2,F,arrival,DFW,LGA
UAL669,7/1/2026 4:20:49 PM,35000,471.1,265,41.2359010000,-78.3287960000,98.4199982,0,none,269,11,-44,F,arrival,ORD,LGA
SWA4044,7/1/2026 4:20:49 PM,14750,423.7,316,40.7820880000,-75.8561010000,98.5500031,-23.7299995,none,205,85,1,F,arrival,MDW,LGA
AAL2302,7/1/2026 4:20:50 PM,11175,300.1,249,40.8601680000,-74.1203610000,235.7299957,-0.35,none,301,9,12,F,departure,LGA,BNA
UAL2133,7/1/2026 4:20:51 PM,3950,279.6,248,40.7255270000,-73.8863030000,59.9500008,-0.18,none,315,85,21,F,arrival,IAH,LGA
AAL1150,7/1/2026 4:20:51 PM,,1.4,,40.7717400000,-73.8587800000,120.9400024,,none,,,,T,departure,LGA,CLT
SWA1078,7/1/2026 4:20:52 PM,36000,454.1,253,37.6162560000,-76.8521120000,27.9799995,0,none,248,5,-47,F,arrival,LAS,LGA
SWA4044,7/1/2026 4:20:52 PM,14675,422.5,316,40.7816220000,-75.8502960000,96.25,-23.5499992,none,202,103,1,F,arrival,MDW,LGA
AAL2302,7/1/2026 4:20:52 PM,11250,301.5,248,40.8585210000,-74.1235350000,235.6799927,-0.35,none,332,12,7,F,departure,LGA,BNA
AAL1056,7/1/2026 4:20:53 PM,9950,325,284,40.4859470000,-74.7324220000,111.6699982,0,none,351,10,-13,F,arrival,DFW,LGA
